step,mode,goal_idx,x,y,speed,power,energy_cumulative,distance_cumulative,cot_cumulative,terrain,goal_dist,wp_dist
1878,walk,2,-1.3537808656692505,-2.3177173137664795,0.3592410981655121,33.41739273071289,8549.82615795135,31.57738695517037,1.4153944116886412,offroad,2.3754217624664307,0.6165087819099426
1879,walk,2,-1.3601841926574707,-2.3160560131073,0.3326020836830139,71.0939712524414,8551.248037376397,31.58400227958191,1.4153332928207014,offroad,2.3724052906036377,0.609720766544342
1880,walk,2,-1.365770936012268,-2.314788818359375,0.2994003891944885,51.78697967529297,8552.283776969904,31.589730934145337,1.4152480246796908,offroad,2.3699634075164795,0.6033928394317627
1881,walk,2,-1.3708235025405884,-2.313969135284424,0.25305816531181335,25.249267578125,8552.788762321466,31.59484955798689,1.4151022953219663,offroad,2.3680837154388428,0.5979729294776917
1882,walk,2,-1.3759775161743164,-2.3130741119384766,0.28569748997688293,74.18904876708984,8554.272543296809,31.60008070748154,1.4151134945079118,offroad,2.3661186695098877,0.5932488441467285
1883,walk,2,-1.381230354309082,-2.3128557205200195,0.25530216097831726,61.15798568725586,8555.495703010554,31.60533808348555,1.4150804088983104,offroad,2.36480450630188,0.588405430316925
1884,walk,2,-1.3856483697891235,-2.3127496242523193,0.21551506221294403,59.55680847167969,8556.686839179987,31.60975737254921,1.4150795562659133,offroad,2.363783836364746,0.5838474631309509
1885,walk,2,-1.3901383876800537,-2.3123204708099365,0.25465619564056396,78.7449951171875,8558.26173908233,31.61426785299409,1.4151380787322887,offroad,2.3624398708343506,0.5800648927688599
1886,walk,2,-1.394808292388916,-2.3114635944366455,0.2442329376935959,98.62782287597656,8560.23429553985,31.619015720578318,1.4152517035919594,offroad,2.3606483936309814,0.5760557651519775
1887,walk,2,-1.3988808393478394,-2.3105435371398926,0.21199706196784973,110.42528533935547,8562.442801246638,31.623190902544593,1.4154299301475226,offroad,2.3589236736297607,0.5716700553894043
1888,walk,2,-1.4020483493804932,-2.3097305297851562,0.15952979028224945,84.13352966308594,8564.1254718399,31.626461086234485,1.4155617024641511,offroad,2.3574907779693604,0.5677556395530701
1889,walk,2,-1.404191017150879,-2.3092222213745117,0.10093418508768082,97.04159545898438,8566.06630374908,31.62866322221089,1.4157839215969765,offroad,2.356564521789551,0.5646601915359497
1890,walk,2,-1.4059805870056152,-2.309619665145874,0.0896826907992363,52.644439697265625,8567.119192543025,31.63049639484234,1.4158758780888936,offroad,2.356597900390625,0.5625903010368347
1891,walk,2,-1.4080290794372559,-2.3101534843444824,0.1432829052209854,59.023887634277344,8568.29967029571,31.632613299203513,1.4159762083033811,offroad,2.356714963912964,0.5613152980804443
1892,walk,2,-1.41054105758667,-2.3102006912231445,0.1523718684911728,61.490726470947266,8569.529484825129,31.635125720895303,1.416066973257904,offroad,2.3562657833099365,0.5599033236503601
1893,walk,2,-1.4129159450531006,-2.3107082843780518,0.10365983098745346,49.87614440917969,8570.527007713312,31.637554247419757,1.416123097153344,offroad,2.356297254562378,0.5578399300575256
1894,walk,2,-1.4147895574569702,-2.3115358352661133,0.1175350621342659,65.08075714111328,8571.828622856134,31.639602481875045,1.4162464766331782,offroad,2.3567428588867188,0.5561510920524597
1895,walk,2,-1.4171028137207031,-2.312549591064453,0.14907319843769073,43.65478515625,8572.70171855926,31.642128121362475,1.4162776756836417,offroad,2.357287645339966,0.5550621747970581
1896,walk,2,-1.42003333568573,-2.3133037090301514,0.17164447903633118,52.266143798828125,8573.747041435236,31.645154117628408,1.4163149263733172,offroad,2.3574612140655518,0.5537207126617432
1897,walk,2,-1.423103928565979,-2.312817096710205,0.15831764042377472,52.88869857788086,8574.804815406793,31.64826302931033,1.4163505158527718,offroad,2.356393814086914,0.551732063293457
1898,walk,2,-1.42569100856781,-2.3117918968200684,0.1232985109090805,60.74489212036133,8576.0197132492,31.651045836995763,1.4164266422973242,offroad,2.354893684387207,0.5489298701286316
1899,walk,2,-1.4278371334075928,-2.3104846477508545,0.14657863974571228,77.75016021728516,8577.574716453546,31.653558753918333,1.4165710008069399,offroad,2.3532023429870605,0.5462201237678528
1900,walk,2,-1.4302388429641724,-2.309086799621582,0.16008055210113525,79.45165252685547,8579.163749504083,31.656337636544777,1.4167090531151703,offroad,2.3513753414154053,0.54371178150177
1901,walk,2,-1.4326937198638916,-2.307424306869507,0.17529702186584473,70.5960693359375,8580.575670890801,31.659302481006307,1.4168095144827455,offroad,2.3492801189422607,0.5409420132637024
1902,walk,2,-1.4347808361053467,-2.305299758911133,0.1400700807571411,122.64656829833984,8583.028602256767,31.662280694836227,1.4170812323097324,offroad,2.3468017578125,0.537977397441864
1903,walk,2,-1.4371442794799805,-2.302419662475586,0.2286294400691986,45.733375549316406,8583.943269767753,31.666006392122654,1.4170655004387174,offroad,2.3435306549072266,0.5350508689880371
1904,walk,2,-1.4398953914642334,-2.2989485263824463,0.21299922466278076,115.45557403564453,8586.252381248465,31.670435545755026,1.4172484642783112,offroad,2.3396084308624268,0.5314674973487854
1905,walk,2,-1.44296395778656,-2.2954163551330566,0.2665274441242218,66.84819030761719,8587.589345054617,31.675114470323024,1.4172597607581348,offroad,2.335569143295288,0.5272316336631775
1906,walk,2,-1.4463140964508057,-2.291841983795166,0.27219176292419434,71.653564453125,8589.02241634368,31.680013404948113,1.4172770700187676,offroad,2.331439256668091,0.5227025747299194
1907,walk,2,-1.4500782489776611,-2.2890520095825195,0.2558673024177551,104.57849884033203,8591.113986320486,31.68469878637552,1.417412569406875,offroad,2.328007936477661,0.5179197192192078
1908,walk,2,-1.4540541172027588,-2.2872438430786133,0.22725056111812592,100.3606948852539,8593.121200218191,31.689066508108226,1.4175483229638732,offroad,2.3255085945129395,0.5132379531860352
1909,walk,2,-1.4582771062850952,-2.2862601280212402,0.2424382120370865,90.43659973144531,8594.929932212819,31.693402558354137,1.4176527180877898,offroad,2.3237814903259277,0.5089348554611206
